name,start,salary,target,debut
Sviatoslav Mykhailiuk,2023,2346614.0,0.017512045,2018
T.J. McConnell,2019,3500000.0,0.032068902,2015
T.J. McConnell,2021,8400000.0,0.068095409,2015
T.J. Warren,2018,11750000.0,0.110104982,2014
T.J. Warren,2022,2628597.0,0.021257507,2014
T.J. Warren,2023,167003.5,0.001246295,2014
Taj Gibson,2017,14000000.0,0.141281423,2009
Taj Gibson,2019,10000000.0,0.091625435,2009
Taj Gibson,2020,2283684.0,0.020924354,2009
Taj Gibson,2021,5050000.0,0.04492323,2009
Taj Gibson,2022,2905851.0,0.023499664,2009
Taj Gibson,2023,1238164.4,0.009240033,2009
Talen Horton-Tucker,2021,10260000.0,0.086923738,2019
Tarik Black,2016,6423163.0,0.068227728,2014
Tarik Black,2017,3290000.0,0.033201134,2014
Tarik Black,2021,1789256.0,0.015916665,2014
Tarik Phillip,2018,713163.0,0.007000785,2017
Taurean Prince,2020,12625000.0,0.115677112,2016
Taurean Prince,2022,7277500.0,0.058853261,2016
Taurean Prince,2023,4516000.0,0.033701493,2016
Tayshaun Prince,2015,1499187.0,0.021416957,2002
Terance Mann,2023,11000000.0,0.082089552,2019
Terence Davis,2021,4000000.0,0.035582757,2019
Terrence Jones,2016,649123.0,0.0068950745,2012
Terrence Ross,2016,10500000.0,0.108675402,2012
Terrence Ross,2019,13500000.0,0.122469715,2012
Terrence Ross,2022,918516.0,0.007428054,2012
Terry Rozier,2019,18900000.0,0.173172073,2015
Terry Rozier,2022,24064674.0,0.180189994,2015
Terry Taylor,2023,2108338.0,0.015733866,2021
Thabo Sefolosha,2017,5250000.0,0.052980533,2006
Thabo Sefolosha,2019,2564753.0,0.023499661,2006
Thaddeus Young,2011,8600000.0,0.147625124,2007
Thaddeus Young,2015,13500000.0,0.153854336,2007
Thaddeus Young,2019,14545000.0,0.133269196,2007
Thaddeus Young,2022,8000000.0,0.06469613,2007
Thaddeus Young,2023,1010371.0,0.007540082,2007
Thanasis Antetokounmpo,2003,493489.0,0.011256592,2015
Thanasis Antetokounmpo,2015,699865.0,0.009998071,2014
Thanasis Antetokounmpo,2016,853815.0,0.008956012499999999,2015
Thanasis Antetokounmpo,2017,1312611.0,0.013246254,2015
Thanasis Antetokounmpo,2018,1762260.0,0.016513498,2015
Thanasis Antetokounmpo,2019,1597104.5,0.0146335395,2014
Thanasis Antetokounmpo,2020,1387078.0,0.012631065,2015
Thanasis Antetokounmpo,2021,9323200.5,0.07627846075000001,2014
Thanasis Antetokounmpo,2022,5811645.5,0.0469988715,2015
Thanasis Antetokounmpo,2023,1568904.6666666667,0.011708244,2014
Thanasis Antetokounmpo,2024,25550000.0,0.1757614325,2015
Theo Pinson,2019,1445697.0,0.013246262,2018
Theo Pinson,2021,869577.5,0.0077354885,2018
Theo Pinson,2022,1968175.0,0.015916663,2018
Thomas Bryant,2019,8333333.0,0.076354526,2017
Thomas Bryant,2022,2133278.0,0.017251854,2017
Thomas Bryant,2023,2686788.0,0.020050657,2017
Thomas Robinson,2015,1016155.0,0.0145165,2012
Thomas Robinson,2016,1050961.0,0.011163453,2012
Thomas Robinson,2018,1757429.0,0.017251853,2012
Thomas Welsh,2019,1445697.0,0.013246262,2018
Thon Maker,2020,1737145.0,0.015916667,2016
Tim Duncan,2015,5425000.0,0.0775,1997
Tim Frazier,2015,24855.0,0.000355071,2014
Tim Frazier,2016,2045000.0,0.021722274,2014
Tim Frazier,2018,916053.5,0.0089924655,2014
Tim Frazier,2019,1882867.0,0.017251851,2014
Tim Frazier,2020,154756.0,0.0014179585,2014
Tim Frazier,2021,12871.0,0.000114496,2014
Tim Hardaway Jr.,2017,17737500.0,0.171596765,2013
Tim Hardaway Jr.,2021,18750000.0,0.151998681,2013
Tim Quarterman,2017,820679.0,0.008281907,2016
Timofey Mozgov,2013,4666667.0,0.076663606,2010
Timofey Mozgov,2016,16000000.0,0.162653971,2010
Timothe Luwawu,2019,1459045.0,0.0133685635,2016
Timothe Luwawu,2021,1939350.0,0.017251855,2016
Timothe Luwawu,2022,2298385.0,0.018587077,2016
Timothe Luwawu-Cabarrot,2019,1459045.0,0.0133685635,2016
Timothe Luwawu-Cabarrot,2021,1939350.0,0.017251855,2016
Timothe Luwawu-Cabarrot,2022,2298385.0,0.018587077,2016
Tobias Harris,2015,16000000.0,0.18234588,2011
Tobias Harris,2019,36000000.0,0.31693698,2011
Tomas Satoransky,2016,3000000.0,0.031050115,2012
Tomas Satoransky,2019,10000000.0,0.091625435,2014
Tomas Satoransky,2021,468119.0,0.004164241,2014
Toney Douglas,2015,1212968.5,0.017328121000000002,2009
Toney Douglas,2016,897600.0,0.009534431333333333,2009
Tony Allen,2017,2328652.0,0.023499662,2004
Tony Bradley,2021,1912787.0,0.017015559,2017
Tony Bradley,2023,2528233.0,0.01886741,2017
Tony Parker,2015,14445313.0,0.176008882,2001
Tony Parker,2018,5000000.0,0.049082645,2001
Tony Snell,2017,11500000.0,0.111253717,2013
Tony Snell,2021,2389641.0,0.021257504,2013
Tony Wroten Jr.,2015,609184.0,0.008702629,2012
Tony Wroten Jr.,2016,1114977.0,0.01184344,2012
Torrey Craig,2018,2000000.0,0.019633058,2017
Torrey Craig,2020,1678854.0,0.015382573,2017
Torrey Craig,2021,5000000.0,0.044478446,2017
Torrey Craig,2023,2686788.0,0.020050657,2017
Trae Young,2022,43031940.0,0.313878371,2018
Travis Trice,2018,838464.0,0.008230806,2015
Travis Wear,2016,874636.0,0.009290505,2014
Travis Wear,2017,730464.5,0.007371505,2014
Tre Jones,2023,9500000.0,0.070895522,2020
Tremont Waters,2021,1669178.0,0.014848489,2019
Trendon Watford,2023,2019706.0,0.015072433,2021
Trent Forrest,2023,553151.0,0.004127993,2020
Trevelin Queen,2021,925258.0,0.008230808,2020
Trevelin Queen,2022,1782931.0,0.014418592,2020
Trevelin Queen,2023,2019706.0,0.015072433,2020
Treveon Graham,2016,543471.0,0.005772824,2015
Treveon Graham,2018,1578979.0,0.015500093,2015
Treveon Graham,2020,1737145.0,0.015916667,2015
Treveon Graham,2023,2165000.0,0.016156716,2015
Trevon Bluiett,2019,898310.0,0.008230804,2018
Trevon Bluiett,2020,898310.0,0.008230804,2018
Trevor Ariza,2006,3100000.0,0.057003632,2004
Trevor Ariza,2009,6790640.0,0.117164844,2004
Trevor Ariza,2014,8000001.0,0.105630097,2004
Trevor Ariza,2018,15000000.0,0.147247936,2004
Trevor Ariza,2019,12500000.0,0.114531794,2004
Trevor Ariza,2021,2641691.0,0.023499662,2004
Trevor Booker,2014,4887500.0,0.077499405,2010
Trevor Booker,2016,9187500.0,0.097590899,2010
Trevor Booker,2017,446138.0,0.004502215,2010
Trevor Keels,2023,1801769.0,0.013446037,2022
Trey Burke,2017,1433409.0,0.01446529,2013
Trey Burke,2019,1128907.0,0.0103436595,2013
Trey Burke,2020,3150000.0,0.028435506,2013
Trey Lyles,2019,5500000.0,0.050393989,2015
Trey Lyles,2021,2562500.0,0.022795203,2015
Trey Lyles,2023,8000000.0,0.059701493,2015
Tristan Thompson,2015,16400000.0,0.17967434,2011
Tristan Thompson,2020,9489450.0,0.086947499,2011
Tristan Thompson,2021,1000000.0,0.008895689,2011
Tristan Thompson,2022,16700.0,0.000135053,2011
Tristan Thompson,2023,3196448.0,0.02385409,2011
Troy Brown Jr.,2022,1968175.0,0.015916663,2018
Troy Brown Jr.,2023,4000000.0,0.029850746,2018
Troy Caupain,2019,1445697.0,0.013246262,2017
Troy Daniels,2016,3333336.0,0.034500155,2013
Troy Daniels,2019,1206567.5,0.011055227499999999,2013
Troy Williams,2017,1224035.0,0.012243351,2016
Troy Williams,2018,1512601.0,0.014848492,2016
Troy Williams,2019,1620564.0,0.014848488,2016
Ty Jerome,2022,1902133.0,0.015382581,2019
Ty Jerome,2023,2500000.0,0.018656716,2019
Ty Lawson,2013,12000000.0,0.187750334,2009
Ty Lawson,2015,265058.0,0.003786543,2009
Ty Lawson,2016,1315448.0,0.013972871,2009
Ty Lawson,2017,11901.0,0.000120099,2009
TyTy Washington Jr.,2015,5756757.0,0.065607557,2022
TyTy Washington Jr.,2019,13333333.0,0.122167244,2022
Tyler Bey,2021,925258.0,0.008230808,2020
Tyler Cook,2020,834812.0,0.0076489923333333334,2019
Tyler Cook,2021,1669178.0,0.014848489,2019
Tyler Cook,2022,1902133.0,0.015382581,2019
Tyler Ennis,2017,1590199.0,0.016047541,2014
Tyler Ennis,2019,1737145.0,0.015916667,2014
Tyler Hall,2020,898310.0,0.008230804,2019
Tyler Hall,2021,925258.0,0.008230808,2019
Tyler Hall,2022,1637966.0,0.013246258,2019
Tyler Hansbrough,2015,1185784.0,0.016939771,2009
Tyler Herro,2023,30000000.0,0.21189683,2019
Tyler Johnson,2016,12500000.0,0.127073415,2014
Tyler Johnson,2019,212753.0,0.001949359,2014
Tyler Johnson,2020,2028594.0,0.018587081,2014
Tyler Johnson,2021,12871.0,0.000114496,2014
Tyler Lydon,2019,1691680.0,0.015500092,2017
Tyler Ulis,2018,1512601.0,0.014848492,2016
Tyler Ulis,2019,1620564.0,0.014848488,2016
Tyler Zeller,2016,8000000.0,0.084977109,2012
Tyler Zeller,2017,1821740.0,0.018384144,2012
Tyler Zeller,2018,37441.0,0.00036754050000000003,2012
Tyler Zeller,2019,1757592.0,0.016104013,2012
Tyreke Evans,2013,11000001.0,0.172104488,2009
Tyreke Evans,2017,3290000.0,0.033201134,2009
Tyreke Evans,2018,12400000.0,0.12172496,2009
Tyrese Haliburton,2024,49068000.0,0.337544499,2020
Tyrese Martin,2023,1801769.0,0.013446037,2022
Tyrone Wallace,2017,815615.0,0.008230803,2016
Tyrone Wallace,2018,1484974.0,0.01457729,2016
Tyson Chandler,2005,10725000.0,0.195252053,2001
Tyson Chandler,2011,13852363.0,0.237785675,2001
Tyson Chandler,2015,13000000.0,0.148156027,2001
Tyson Chandler,2018,2109867.0,0.020711571,2001
Tyson Chandler,2019,2564753.0,0.023499661,2001
Tyus Jones,2019,8815100.0,0.080768737,2015
Tyus Jones,2022,14500000.0,0.117261736,2015
Udonis Haslem,2016,4000000.0,0.042488555,2003
Udonis Haslem,2017,2328652.0,0.023499662,2003
Udonis Haslem,2018,2393887.0,0.023499661,2003
Udonis Haslem,2019,2564753.0,0.023499661,2003
Udonis Haslem,2020,2564753.0,0.023499661,2003
Udonis Haslem,2021,2641691.0,0.023499662,2003
Udonis Haslem,2022,2905851.0,0.023499664,2003
Usman Garuba,2023,11608.0,8.66e-05,2021
Vander Blue,2017,1471382.0,0.014848496,2013
Vernon Carey Jr.,2022,1048619.0,0.008480199,2020
Victor Oladipo,2017,21250000.0,0.20557752,2013
Victor Oladipo,2021,2389641.0,0.021257504,2013
Victor Oladipo,2022,9100000.0,0.073591848,2013
Vince Carter,2017,8000000.0,0.080732241,1998
Vince Carter,2018,2393887.0,0.023499661,1998
Vince Carter,2019,2564753.0,0.023499661,1998
Vince Edwards,2019,1445697.0,0.013246262,2018
Vince Edwards,2020,1445697.0,0.013246262,2018
Vince Edwards,2021,1489065.0,0.013246259,2018
Vince Hunter,2016,543471.0,0.005772824,2015
Vince Hunter,2017,50000.0,0.000504577,2015
Vincent Poirier,2019,2562500.0,0.023479018,2015
Vit Krejci,2021,1578368.0,0.012795192,2020
Vit Krejci,2023,2019706.0,0.015072433,2020
Vlatko Cancar,2022,2271775.0,0.01763424,2019
Wade Baldwin,2017,887422.0,0.008955446,2016
Walter Tavares,2015,1004915.0,0.012244384,2014
Walter Tavares,2016,1025682.0,0.010615848000000002,2014
Wayne Ellington,2013,2711670.0,0.046211933,2009
Wayne Ellington,2014,1063384.0,0.016861714,2009
Wayne Ellington,2015,1533750.0,0.021910714,2009
Wayne Ellington,2016,6135000.0,0.065166821,2009
Wayne Ellington,2018,4326538.0,0.042471586,2009
Wayne Ellington,2019,8000000.0,0.073300348,2009
Wayne Ellington,2020,2564753.0,0.023499661,2009
Wayne Ellington,2021,2641691.0,0.023499662,2009
Wayne Selden,2017,1428781.0,0.014418587,2016
Wayne Selden,2021,1729217.0,0.015382577,2016
Wendell Carter Jr.,2022,12500000.0,0.093596735,2018
Wenyen Gabriel,2019,1445697.0,0.013246262,2018
Wenyen Gabriel,2020,1691680.0,0.015500092,2018
Wenyen Gabriel,2021,698200.5,0.0062109735,2018
Wenyen Gabriel,2023,1180050.0,0.008806343500000001,2018
Wesley Iwundu,2020,1751429.0,0.016047544,2017
Wesley Iwundu,2021,10283.0,9.15e-05,2017
Wesley Iwundu,2022,2133278.0,0.017251854,2017
Wesley Johnson,2015,1163944.0,0.016627771,2010
Wesley Johnson,2016,5881260.0,0.060871266,2010
Wesley Matthews,2010,6505320.0,0.111769977,2009
Wesley Matthews,2015,17515007.0,0.199611835,2009
Wesley Matthews,2016,1260854.0,0.013049887,2009
Wesley Matthews,2017,3371003.0,0.032611879,2009
Wesley Matthews,2018,852071.5,0.0083643845,2009
Wesley Matthews,2019,2255869.5,0.0206695025,2009
Wesley Matthews,2020,1310837.3333333333,0.012010604000000001,2009
Wesley Matthews,2021,985686.0,0.008768356,2009
Wesley Matthews,2022,2370970.5,0.019174077,2009
Wesley Matthews,2023,1640929.0,0.01224572925,2009
Will Barton,2015,3533333.0,0.043051888,2012
Will Barton,2018,13250000.0,0.124160938,2012
Will Barton,2021,15000000.0,0.133435337,2012
Will Barton,2022,684712.0,0.005537277,2012
Will Bynum,2016,1403611.0,0.014909351,2005
Willie Cauley-Stein,2019,2231920.0,0.020450064,2015
Willie Cauley-Stein,2020,4100000.0,0.037566428,2015
Willie Cauley-Stein,2021,12008.0,0.000106819,2015
Willie Cauley-Stein,2022,1238824.0,0.010018389999999999,2015
Willie Reed,2013,102089.0,0.001739788,2012
Willie Reed,2014,915243.0,0.014512693,2012
Willie Reed,2015,947276.0,0.013532514,2011
Willie Reed,2016,1051721.0,0.011171526,2011
Willie Reed,2017,1577230.0,0.015916664,2011
Willy Hernangomez,2016,1508109.0,0.015331245,2015
Willy Hernangomez,2020,1737145.0,0.015916667,2015
Willy Hernangomez,2021,2443581.0,0.020702261,2015
Wilson Chandler,2015,11625000.0,0.132485678,2007
Wilson Chandler,2019,2564753.0,0.023499661,2007
Xavier Cooks,2022,1516850.0,0.011357777,2018
Xavier Moon,2022,1637966.0,0.013246258,2017
Xavier Moon,2023,2019706.0,0.015072433,2017
Xavier Munford,2016,874636.0,0.009290505,2015
Xavier Munford,2017,1312611.0,0.013246254,2015
Xavier Munford,2019,1620564.0,0.014848488,2015
Xavier Sneed,2021,925258.0,0.008230808,2020
Xavier Sneed,2022,1637966.0,0.013246258,2020
Yanick Moreira,2016,543471.0,0.005772824,2015
Yante Maten,2019,1445697.0,0.013246262,2018
Yi Jianlian,2016,8000000.0,0.084977109,2007
Yogi Ferrell,2018,3075000.0,0.030185827,2016
Yogi Ferrell,2020,948211.0,0.008688024666666667,2016
Yuta Watanabe,2020,1331454.5,0.0121995095,2018
Yuta Watanabe,2022,1968175.0,0.015916663,2018
Yuta Watanabe,2023,2500629.0,0.01866141,2018
Zach Collins,2021,7350000.0,0.06226993,2017
Zach Collins,2024,17410848.0,0.121754182,2017
Zach LaVine,2018,19500000.0,0.182727418,2014
Zach LaVine,2022,43031940.0,0.313878371,2014
Zach Randolph,2015,10000000.0,0.142857143,2001
Zach Randolph,2017,12000000.0,0.121098362,2001
Zaza Pachulia,2016,2898000.0,0.030782958,2003
Zaza Pachulia,2017,3477600.0,0.035094305,2003
Zaza Pachulia,2018,2393887.0,0.023499661,2003
Zeke Nnaji,2024,8000000.0,0.055032934,2020
Zhaire Smith,2020,1620564.0,0.014848488,2018
Zhaire Smith,2023,1016817.5,0.0075881905,2018
Zion Williamson,2023,39446090.0,0.278616714,2019
Zylan Cheatham,2020,1555186.5,0.0141367665,2019
Zylan Cheatham,2021,1489065.0,0.013246259,2019
Zylan Cheatham,2022,1836090.0,0.01484849,2019
