name,start,salary,target,debut,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Steven Adams,2023,12600000.0,0.094029851,2013,C,28,70.6,70.4,29.36,4.5,7.5,0.5954,0.0,0.02,0.0666,4.5,7.44,0.5978,0.5956,1.64,3.12,0.5256,4.32,5.04,9.34,2.08,1.06,0.92,1.54,2.24,10.64
T.J. McConnell,2019,3500000.0,0.032068902,2015,PG,25,79.33333333,23.0,22.83333333,2.8,5.833333333,0.476666667,0.3,0.866666667,0.327666667,2.5,4.966666667,0.500333333,0.502,0.533333333,0.7,0.746666667,0.5,2.566666667,3.066666667,5.033333333,1.366666667,0.133333333,1.733333333,1.566666667,6.433333333
T.J. McConnell,2021,8400000.0,0.068095409,2015,PG,27,77.0,15.0,21.3,2.86,5.76,0.4942,0.24,0.68,0.322,2.62,5.08,0.5144,0.514,0.5,0.64,0.7714,0.48,2.34,2.84,4.7,1.18,0.16,1.56,1.42,6.44
T.J. Warren,2018,11750000.0,0.110104982,2014,SF,23,51.0,21.33333333,23.06666667,4.533333333,9.033333333,0.508,0.366666667,1.166666667,0.301,4.166666667,7.833333333,0.535666667,0.528,1.066666667,1.4,0.737666667,1.366666667,2.066666667,3.433333333,0.866666667,0.833333333,0.366666667,0.766666667,2.0,10.5
T.J. Warren,2022,2628597.0,0.021257507,2014,SF,27,49.0,46.2,31.56,7.18,14.12,0.5088,0.78,2.46,0.2636,6.4,11.66,0.5498,0.5354,2.32,2.92,0.7928,1.2,3.18,4.38,1.34,1.02,0.48,1.14,2.92,17.46
T.J. Warren,2023,167003.5,0.001246295,2014,SF,27,49.0,46.2,31.56,7.18,14.12,0.5088,0.78,2.46,0.2636,6.4,11.66,0.5498,0.5354,2.32,2.92,0.7928,1.2,3.18,4.38,1.34,1.02,0.48,1.14,2.92,17.46
Taj Gibson,2017,14000000.0,0.141281423,2009,PF,30,69.0,17.0,25.06,3.88,7.82,0.4974,0.0,0.04,0.0,3.88,7.78,0.4998,0.4974,1.76,2.5,0.6922,2.36,3.76,6.14,1.06,0.5,1.28,1.26,2.46,9.52
Taj Gibson,2019,10000000.0,0.091625435,2009,PF,32,91.0,60.8,28.07333333,4.526666667,8.746666667,0.519,0.02,0.126666667,0.1332,4.493333333,8.613333333,0.524666667,0.520266667,1.833333333,2.533333333,0.728733333,2.433333333,4.206666667,6.613333333,1.153333333,0.606666667,1.04,1.3,2.46,10.91333333
Taj Gibson,2020,2283684.0,0.020924354,2009,PF,33,88.6,70.6,27.15333333,4.346666667,8.106666667,0.5364,0.06,0.206666667,0.198,4.293333333,7.893333333,0.544666667,0.539666667,1.693333333,2.353333333,0.729933333,2.453333333,4.146666667,6.553333333,1.173333333,0.666666667,0.88,1.14,2.5,10.47333333
Taj Gibson,2021,5050000.0,0.04492323,2009,C,34,88.6,78.4,24.99333333,4.066666667,7.386666667,0.5528,0.08,0.246666667,0.2552,3.993333333,7.133333333,0.564066667,0.557466667,1.413333333,1.933333333,0.732933333,2.293333333,3.886666667,6.133333333,1.113333333,0.626666667,0.74,1.06,2.38,9.633333334
Taj Gibson,2022,2905851.0,0.023499664,2009,C,35,83.0,68.0,23.85333333,3.786666667,6.726666667,0.573,0.1,0.306666667,0.2952,3.693333333,6.413333333,0.592466667,0.579466667,1.313333333,1.773333333,0.739933333,2.173333333,3.746666667,5.873333333,0.973333333,0.646666667,0.74,0.94,2.32,8.993333334
Taj Gibson,2023,1238164.4,0.009240033,2009,C,36,62.2,40.4,22.56,3.22,5.6,0.5744,0.16,0.42,0.281,3.08,5.18,0.6006,0.5894,1.2,1.58,0.7584,2.12,3.5,5.58,0.92,0.62,0.74,0.78,2.44,7.78
Talen Horton-Tucker,2021,10260000.0,0.086923738,2019,SG,19,6.0,1.0,13.5,2.3,5.0,0.467,0.7,2.2,0.308,1.7,2.8,0.588,0.533,0.3,0.7,0.5,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,5.7
Tarik Black,2016,6423163.0,0.068227728,2014,C,23,126.0,78.0,18.6,2.4,4.2,0.568666667,0.0,0.0,0.0,2.4,4.2,0.571666667,0.568666667,0.966666667,1.8,0.543333333,2.266666667,3.5,5.733333333,0.633333333,0.266666667,0.366666667,0.8,2.466666667,5.8
Tarik Black,2017,3290000.0,0.033201134,2014,C,24,82.5,39.0,15.65,1.95,3.45,0.558333334,0.0,0.0,0.0,1.95,3.45,0.559833333,0.558333334,0.733333333,1.5,0.482666667,1.683333334,3.2,4.866666666,0.516666667,0.333333334,0.433333333,0.7,2.233333334,4.6
Tarik Black,2021,1789256.0,0.015916665,2014,C,24,82.5,39.0,15.65,1.95,3.45,0.558333334,0.0,0.0,0.0,1.95,3.45,0.559833333,0.558333334,0.733333333,1.5,0.482666667,1.683333334,3.2,4.866666666,0.516666667,0.333333334,0.433333333,0.7,2.233333334,4.6
Taurean Prince,2020,12625000.0,0.115677112,2016,SF,24,65.33333333,46.33333333,24.93333333,3.933333333,9.166666667,0.422333333,1.633333333,4.333333333,0.366333333,2.266666667,4.833333333,0.467333333,0.506333333,1.633333333,1.966666667,0.816666667,0.466666667,3.166666667,3.666666667,1.866666667,0.9,0.433333333,1.7,2.066666667,11.1
Taurean Prince,2022,7277500.0,0.058853261,2016,PF,26,68.4,44.0,25.02666667,3.833333333,9.326666667,0.408933333,1.726666667,4.673333333,0.365333333,2.106666667,4.66,0.4492,0.497733333,1.533333333,1.853333333,0.821666667,0.526666667,3.526666667,4.066666667,1.806666667,0.86,0.46,1.633333333,2.106666667,10.92666667
Taurean Prince,2023,4516000.0,0.033701493,2016,PF,27,70.4,43.6,25.12666667,3.973333333,9.506666667,0.419733333,1.846666667,4.993333333,0.375733333,2.086666667,4.5,0.4736,0.518933333,1.453333333,1.773333333,0.815466667,0.526666667,3.506666667,4.026666667,1.826666667,0.86,0.42,1.593333333,2.126666667,11.24666667
Tayshaun Prince,2015,1499187.0,0.021416957,2002,SF,33,86.0,85.6,31.51333333,4.833333333,10.75333333,0.4448,0.473333333,1.306666667,0.352866667,4.36,9.466666667,0.457466667,0.466,1.166666667,1.673333333,0.693333333,0.96,3.273333333,4.26,2.5,0.52,0.4,1.013333333,1.166666667,11.32
Terance Mann,2023,11000000.0,0.082089552,2019,SF,25,63.0,16.33333333,18.76666667,2.566666667,5.2,0.487,0.566666667,1.5,0.377666667,2.0,3.766666667,0.528,0.538333333,1.066666667,1.366666667,0.759,0.766666667,2.633333333,3.366666667,1.833333333,0.466666667,0.2,0.666666667,1.733333333,6.733333333
Terence Davis,2021,4000000.0,0.035582757,2019,SG,22,72.0,4.0,16.8,2.8,6.1,0.456,1.3,3.4,0.388,1.5,2.7,0.541,0.564,0.7,0.8,0.864,0.7,2.6,3.3,1.6,0.5,0.2,1.1,1.7,7.5
Terrence Jones,2016,649123.0,0.0068950745,2012,PF,23,42.66666667,31.66666667,22.9,4.066666667,7.8,0.509,0.366666667,1.133333333,0.307,3.7,6.6,0.547,0.532666667,1.333333333,2.1,0.658666667,2.0,3.666666667,5.666666667,1.0,0.6,1.366666667,0.9,1.766666667,9.766666667
Terrence Ross,2016,10500000.0,0.108675402,2012,SF,23,78.66666667,41.66666667,23.06666667,3.4,8.266666667,0.413333333,1.566666667,4.166666667,0.366333333,1.866666667,4.066666667,0.458,0.505333333,0.633333333,0.833333333,0.779,0.466666667,2.166666667,2.633333333,0.9,0.666666667,0.266666667,0.866666667,1.9,9.033333333
Terrence Ross,2019,13500000.0,0.122469715,2012,SG,26,83.2,39.6,25.46666667,3.78,8.993333333,0.419666667,1.746666667,4.68,0.367133333,2.033333333,4.266666667,0.4764,0.516,0.833333333,1.04,0.799466667,0.366666667,2.453333333,2.813333333,1.126666667,0.873333333,0.366666667,0.94,1.886666667,10.12
Terrence Ross,2022,918516.0,0.007428054,2012,SG,29,75.2,14.0,26.88666667,4.66,11.25333333,0.415466667,2.066666667,5.8,0.350733333,2.633333333,5.446666667,0.4842,0.5066,1.693333333,2.0,0.836466667,0.286666667,2.853333333,3.153333333,1.606666667,1.053333333,0.426666667,1.18,1.766666667,13.08
Terry Rozier,2019,18900000.0,0.173172073,2015,PG,23,64.33333333,5.333333333,17.0,2.233333333,6.1,0.345333333,0.966666667,2.7,0.307,1.3,3.366666667,0.368666667,0.41,0.766666667,1.033333333,0.781666667,0.633333333,2.466666667,3.133333333,1.866666667,0.6,0.1,0.7,1.0,6.2
Terry Rozier,2022,24064674.0,0.180189994,2015,SG,26,73.0,32.4,26.9,4.6,11.06,0.4044,2.02,5.34,0.3696,2.58,5.74,0.437,0.4934,1.6,1.98,0.8042,0.64,3.44,4.1,3.18,0.96,0.24,1.32,1.48,12.84
Terry Taylor,2023,2108338.0,0.015733866,2021,SG,22,33.0,7.0,21.6,4.1,6.7,0.614,0.4,1.2,0.316,3.7,5.5,0.676,0.641,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8,9.6
Thabo Sefolosha,2017,5250000.0,0.052980533,2006,SF,31,62.2,40.4,23.5,2.24,4.98,0.4502,0.78,2.12,0.3664,1.44,2.86,0.5066,0.5288,0.84,1.08,0.776,0.74,3.12,3.86,1.38,1.12,0.42,0.86,1.68,6.08
Thabo Sefolosha,2019,2564753.0,0.023499661,2006,SF,33,57.6,25.4,23.02,2.54,5.62,0.4542,0.68,1.96,0.3398,1.86,3.64,0.5162,0.513,0.94,1.22,0.7436,0.84,3.38,4.2,1.38,1.26,0.4,0.84,1.5,6.68
Thaddeus Young,2011,8600000.0,0.147625124,2007,PF,21,67.0,45.0,32.0,5.7,12.1,0.47,0.7,2.1,0.348,5.0,10.1,0.495,0.499,1.7,2.5,0.691,1.9,3.3,5.2,1.4,1.2,0.2,1.9,2.0,13.8
Thaddeus Young,2015,13500000.0,0.153854336,2007,PF,25,73.4,40.2,30.98,6.18,12.42,0.5006,0.38,1.26,0.2608,5.78,11.2,0.5164,0.5142,1.7,2.46,0.691,2.1,3.74,5.84,1.5,1.44,0.48,1.46,2.26,14.4
Thaddeus Young,2019,14545000.0,0.133269196,2007,PF,29,91.8,88.4,32.29333333,6.04,12.4,0.490533333,0.606666667,1.893333333,0.3152,5.413333333,10.48666667,0.519333333,0.516,1.293333333,2.0,0.624933333,2.066666667,4.513333333,6.573333333,1.973333333,1.68,0.426666667,1.626666667,2.286666667,13.97333333
Thaddeus Young,2022,8000000.0,0.06469613,2007,PF,32,73.6,55.0,28.46,5.04,9.9,0.5096,0.66,1.96,0.3346,4.38,7.94,0.5466,0.5438,0.82,1.36,0.5952,2.1,3.94,6.0,2.42,1.44,0.44,1.54,2.14,11.56
Thaddeus Young,2023,1010371.0,0.007540082,2007,PF,33,79.6,40.6,25.67333333,4.6,9.08,0.508266667,0.606666667,1.826666667,0.308333333,3.993333333,7.26,0.545266667,0.541933333,0.786666667,1.3,0.584266667,2.04,3.573333333,5.58,2.5,1.346666667,0.426666667,1.48,2.1,10.6
Thanasis Antetokounmpo,2017,1312611.0,0.013246254,2015,SF,23,2.0,0.0,3.0,1.5,2.0,0.75,0.0,0.5,0.0,1.5,1.5,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0
Thanasis Antetokounmpo,2018,1762260.0,0.016513498,2015,SF,23,2.0,0.0,3.0,1.5,2.0,0.75,0.0,0.5,0.0,1.5,1.5,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0
Thanasis Antetokounmpo,2019,1597104.5,0.0146335395,2014,SF,23,2.0,0.0,3.0,1.5,2.0,0.75,0.0,0.5,0.0,1.5,1.5,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0
Thanasis Antetokounmpo,2020,1387078.0,0.012631065,2015,SF,23,2.0,0.0,3.0,1.5,2.0,0.75,0.0,0.5,0.0,1.5,1.5,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0
Thanasis Antetokounmpo,2021,9323200.5,0.07627846075,2014,SF,27,11.0,1.0,4.75,1.35,2.2,0.625,0.0,0.5,0.0,1.35,1.7,0.816,0.625,0.2,0.45,0.206,0.3,0.55,0.85,0.4,0.2,0.05,0.3,0.95,2.9
Thanasis Antetokounmpo,2022,5811645.5,0.0469988715,2015,SF,28,38.5,2.5,8.1,1.2,2.4,0.4945,0.05,0.5,0.1205,1.15,1.9,0.594,0.5075,0.4,0.9,0.461,0.75,0.9,1.7,0.8,0.4,0.15,0.7,1.1,2.85
Thanasis Antetokounmpo,2023,1568904.6666666667,0.011708244,2014,SF,29,41.66666667,3.666666667,8.7,1.3,2.5,0.512,0.0333333333,0.433333333,0.128,1.233333333,2.066666667,0.594666667,0.523333333,0.466666667,0.933333333,0.517333333,0.766666667,1.033333333,1.833333333,0.7,0.366666667,0.2,0.633333333,1.2,3.1
Thanasis Antetokounmpo,2024,25550000.0,0.1757614325,2015,SF,30,40.5,2.75,7.925,1.1,2.175,0.49275,0.025,0.375,0.096,1.05,1.8,0.5775,0.50125,0.425,0.85,0.513,0.675,0.975,1.675,0.625,0.3,0.175,0.55,1.05,2.675
Theo Pinson,2019,1445697.0,0.013246262,2018,SG,24,25.5,0.0,11.4,1.4,4.4,0.316,0.6,2.5,0.2245,0.8,1.9,0.4405,0.382,0.8,0.85,0.901,0.25,1.55,1.8,1.45,0.4,0.05,1.0,0.95,4.05
Theo Pinson,2021,869577.5,0.0077354885,2018,SG,24,25.5,0.0,11.4,1.4,4.4,0.316,0.6,2.5,0.2245,0.8,1.9,0.4405,0.382,0.8,0.85,0.901,0.25,1.55,1.8,1.45,0.4,0.05,1.0,0.95,4.05
Theo Pinson,2022,1968175.0,0.015916663,2018,SG,25,22.66666667,0.0,8.266666667,0.966666667,3.1,0.247666667,0.4,1.833333333,0.149666667,0.566666667,1.3,0.627,0.291666667,0.533333333,0.566666667,0.600666667,0.166666667,1.133333333,1.3,1.0,0.266666667,0.0333333333,0.7,0.7,2.733333333
Thomas Bryant,2019,8333333.0,0.076354526,2017,C,20,15.0,0.0,4.8,0.5,1.4,0.381,0.1,0.7,0.1,0.5,0.7,0.636,0.405,0.3,0.6,0.556,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5
Thomas Bryant,2022,2133278.0,0.017251854,2017,C,23,35.75,24.75,19.4,4.0,6.65,0.5565,0.575,1.55,0.31725,3.45,5.1,0.66625,0.59425,1.325,1.85,0.68625,1.425,3.75,5.175,1.25,0.325,0.725,0.8,1.875,9.875
Thomas Bryant,2023,2686788.0,0.020050657,2017,C,24,34.0,21.6,18.78,3.78,6.42,0.5492,0.54,1.56,0.311,3.24,4.86,0.6556,0.5876,1.32,1.78,0.724,1.34,3.6,4.94,1.18,0.3,0.74,0.78,1.82,9.38
Thomas Robinson,2015,1016155.0,0.0145165,2012,PF,22,105.0,0.0,13.58333333,1.966666667,4.35,0.457666666,0.0,0.0166666666,0.0,1.966666667,4.35,0.459833334,0.457666666,0.8,1.533333333,0.5355,1.6,2.816666666,4.416666667,0.566666666,0.466666666,0.333333334,1.033333333,1.816666667,4.75
Thomas Robinson,2016,1050961.0,0.011163453,2012,PF,23,106.0,2.666666667,14.11111111,2.133333333,4.6,0.468222222,0.0,0.0222222222,0.0,2.133333333,4.588888889,0.470666667,0.468222222,0.9,1.7,0.531333333,1.688888889,3.2,4.888888889,0.6,0.511111111,0.344444445,1.055555556,1.866666667,5.177777778
Thomas Robinson,2018,1757429.0,0.017251853,2012,PF,25,87.4,3.2,13.38666667,2.08,4.4,0.477533333,0.0,0.0133333333,0.0,2.08,4.393333333,0.4796,0.477533333,0.8,1.6,0.499,1.753333333,3.12,4.873333333,0.6,0.506666667,0.346666667,1.033333333,1.76,4.966666667
Thon Maker,2020,1737145.0,0.015916667,2016,C-PF,21,86.33333333,18.66666667,14.01111111,1.666666667,3.9,0.425555556,0.555555556,1.7,0.332,1.066666667,2.2,0.501333333,0.498,0.8,1.177777778,0.67,0.777777778,1.944444444,2.733333333,0.566666667,0.344444444,0.666666667,0.477777778,1.777777778,4.622222222
Tim Frazier,2015,24855.0,0.000355071,2014,PG,24,22.0,6.0,21.26666667,1.9,5.433333333,0.363333333,0.466666667,1.5,0.3,1.466666667,3.9,0.392333333,0.407333333,0.9,1.866666667,0.547333333,0.533333333,1.966666667,2.5,5.366666667,0.7,0.0,2.233333333,2.366666667,5.166666667
Tim Frazier,2016,2045000.0,0.021722274,2014,PG,24,22.0,6.0,21.26666667,1.9,5.433333333,0.363333333,0.466666667,1.5,0.3,1.466666667,3.9,0.392333333,0.407333333,0.9,1.866666667,0.547333333,0.533333333,1.966666667,2.5,5.366666667,0.7,0.0,2.233333333,2.366666667,5.166666667
Tim Frazier,2018,916053.5,0.0089924655,2014,PG,26,63.0,15.0,20.65555556,2.277777778,5.744444444,0.389,0.488888889,1.533333333,0.307444444,1.788888889,4.177777778,0.423222222,0.431222222,1.244444444,1.911111111,0.659333333,0.533333333,2.011111111,2.588888889,4.844444445,0.788888889,0.0444444444,1.777777778,2.0,6.277777778
Tim Frazier,2019,1882867.0,0.017251851,2014,PG,27,62.0,14.0,19.04166667,2.008333333,5.033333333,0.3905,0.441666667,1.375,0.306583333,1.566666667,3.633333333,0.427416666,0.434666667,1.033333333,1.558333334,0.68625,0.475,1.908333333,2.416666667,4.458333333,0.791666667,0.0583333333,1.583333333,1.9,5.458333333
Tim Frazier,2020,154756.0,0.0014179585,2014,PG,28,73.2,18.8,18.96,2.02,4.96,0.400333333,0.486666667,1.453333333,0.320866667,1.526666667,3.486666667,0.437933333,0.450133333,0.973333333,1.44,0.697733333,0.526666667,1.94,2.486666667,4.373333333,0.726666667,0.0666666667,1.526666667,1.886666667,5.473333333
Tim Frazier,2021,12871.0,0.000114496,2014,PG,29,74.2,19.8,17.32666667,1.9,4.573333333,0.400066667,0.473333333,1.373333333,0.327466667,1.413333333,3.186666667,0.434466667,0.451666667,0.933333333,1.246666667,0.746666667,0.48,1.726666667,2.226666667,3.98,0.686666667,0.0866666667,1.34,1.733333333,5.16
Tim Hardaway Jr.,2017,17737500.0,0.171596765,2013,SG,23,67.33333333,10.66666667,21.33333333,3.266666667,7.966666667,0.415666667,1.4,4.1,0.347666667,1.866666667,3.9,0.49,0.506,1.366666667,1.633333333,0.840666667,0.166666667,1.633333333,1.8,1.2,0.4,0.133333333,0.766666667,1.466666667,9.366666667
Tim Hardaway Jr.,2021,18750000.0,0.151998681,2013,SG,27,77.6,53.8,27.6,5.026666667,11.85333333,0.427,2.093333333,5.966666667,0.3492,2.933333333,5.88,0.5058,0.516266667,2.2,2.673333333,0.822933333,0.4,2.613333333,3.013333333,2.046666667,0.713333333,0.14,1.193333333,1.66,14.35333333
Timofey Mozgov,2013,4666667.0,0.076663606,2010,C,25,67.0,31.5,12.98333333,1.8,3.516666666,0.506666667,0.0,0.0,0.0,1.8,3.516666666,0.506666667,0.506666667,0.816666666,1.183333334,0.703166667,1.05,2.233333334,3.266666666,0.366666667,0.283333334,0.75,0.933333334,1.8,4.383333334
Timofey Mozgov,2016,16000000.0,0.162653971,2010,C,28,83.8,50.8,16.34666667,2.406666667,4.54,0.5184,0.00666666666,0.08,0.0778,2.386666667,4.486666667,0.524466667,0.519666667,1.286666667,1.766666667,0.7298,1.58,3.02,4.573333333,0.48,0.273333333,0.86,1.073333333,2.093333333,6.073333333
Tobias Harris,2015,16000000.0,0.18234588,2011,PF,21,71.0,37.66666667,21.82222222,3.855555556,8.355555556,0.462444444,0.411111111,1.533333333,0.278111111,3.411111111,6.866666667,0.5,0.486555556,2.033333333,2.6,0.802666667,1.144444444,3.7,4.877777778,1.033333333,0.533333333,0.477777778,1.066666667,1.866666667,10.22222222
Tobias Harris,2019,36000000.0,0.31693698,2011,PF,25,104.6,91.0,32.60666667,6.153333333,13.18666667,0.468466667,1.3,3.626666667,0.343333333,4.86,9.546666667,0.510333333,0.516133333,2.64,3.253333333,0.8206,1.046666667,5.053333333,6.113333333,1.913333333,0.84,0.466666667,1.386666667,2.013333333,16.29333333
Toney Douglas,2015,1212968.5,0.017328121,2009,PG,27,83.8,12.8,18.42,2.706666667,6.793333333,0.398133333,1.086666667,3.173333333,0.335333333,1.633333333,3.633333333,0.454533333,0.478466667,0.813333333,0.993333333,0.817533333,0.553333333,1.553333333,2.093333333,2.1,0.833333333,0.04,1.08,1.853333333,7.32
Toney Douglas,2016,897600.0,0.0095344313333333,2009,SG,28,75.0,10.4,17.5,2.386666667,6.253333333,0.381133333,0.926666667,2.853333333,0.313133333,1.473333333,3.413333333,0.436533333,0.453866667,0.753333333,0.973333333,0.778733333,0.453333333,1.653333333,2.073333333,2.1,0.853333333,0.08,1.04,1.773333333,6.46
Tony Allen,2017,2328652.0,0.023499662,2004,SG,34,63.8,52.4,25.54,3.58,7.56,0.4722,0.14,0.56,0.2738,3.42,7.06,0.4874,0.4822,1.64,2.36,0.6848,1.56,2.7,4.28,1.36,1.72,0.46,1.4,2.52,8.94
Tony Bradley,2021,1912787.0,0.017015559,2017,C,22,23.33333333,1.0,8.866666667,1.733333333,3.266666667,0.48,0.0333333333,0.0666666667,0.333333333,1.7,3.2,0.487,0.482666667,0.333333333,0.566666667,0.717333333,1.766666667,1.833333333,3.6,0.266666667,0.3,0.433333333,0.5,1.366666667,3.833333333
Tony Bradley,2023,2528233.0,0.01886741,2017,C,24,41.8,5.2,10.56666667,1.92,3.333333333,0.5384,0.02,0.06,0.2,1.9,3.28,0.5446,0.54,0.44,0.7,0.696866667,1.706666667,2.273333333,3.973333333,0.44,0.293333333,0.526666667,0.573333333,1.333333333,4.32
Tony Parker,2015,14445313.0,0.176008882,2001,PG,31,65.6,64.4,31.54,7.0,13.96,0.5014,0.3,0.9,0.3214,6.72,13.06,0.5138,0.512,3.44,4.32,0.796,0.3,2.44,2.74,6.66,0.8,0.08,2.54,1.48,17.76
Tony Parker,2018,5000000.0,0.049082645,2001,PG,34,67.4,67.4,28.74,5.92,11.92,0.4932,0.44,1.06,0.3802,5.5,10.86,0.5042,0.5106,2.42,3.06,0.785,0.22,2.06,2.28,5.6,0.64,0.08,2.02,1.48,14.68
Tony Snell,2017,11500000.0,0.111253717,2013,SF,24,71.0,22.33333333,18.63333333,1.966666667,4.966666667,0.395,0.866666667,2.466666667,0.350666667,1.066666667,2.466666667,0.443333333,0.483333333,0.5,0.6,0.821666667,0.3,2.066666667,2.366666667,0.933333333,0.366666667,0.233333333,0.7,1.3,5.266666667
Tony Snell,2021,2389641.0,0.021257504,2013,SF,28,70.4,48.2,24.46,2.54,5.84,0.4318,1.38,3.5,0.3938,1.14,2.32,0.4942,0.5494,0.52,0.58,0.8784,0.26,2.16,2.42,1.32,0.5,0.28,0.56,1.52,6.94
Torrey Craig,2018,2000000.0,0.019633058,2017,SF,28,57.0,21.0,18.05,1.85,4.15,0.4475,0.6,2.0,0.3085,1.25,2.15,0.5695,0.5205,0.65,0.9,0.6645,1.1,2.25,3.4,0.8,0.4,0.5,0.55,1.95,4.95
Torrey Craig,2020,1678854.0,0.015382573,2017,SF,28,57.0,21.0,18.05,1.85,4.15,0.4475,0.6,2.0,0.3085,1.25,2.15,0.5695,0.5205,0.65,0.9,0.6645,1.1,2.25,3.4,0.8,0.4,0.5,0.55,1.95,4.95
Torrey Craig,2021,5000000.0,0.044478446,2017,SF,29,57.33333333,23.0,18.2,1.933333333,4.3,0.452,0.666666667,2.133333333,0.314333333,1.3,2.2,0.580666667,0.528666667,0.566666667,0.8,0.646666667,1.1,2.233333333,3.366666667,0.8,0.4,0.533333333,0.5,2.066666667,5.1
Torrey Craig,2023,2686788.0,0.020050657,2017,SF,31,85.6,23.4,18.1,2.08,4.573333333,0.453466667,0.746666667,2.293333333,0.327666667,1.353333333,2.293333333,0.5766,0.534333333,0.493333333,0.686666667,0.674666667,1.093333333,2.46,3.566666667,0.906666667,0.48,0.52,0.573333333,1.953333333,5.406666667
Trae Young,2022,43031940.0,0.313878371,2018,PG,22,68.0,68.0,33.3,7.766666667,18.0,0.431,2.5,7.266666667,0.342666667,5.3,10.76666667,0.489666667,0.499333333,6.633333333,7.7,0.858333333,0.633333333,3.3,3.966666667,8.933333333,0.933333333,0.166666667,4.233333333,1.733333333,24.66666667
Travis Wear,2016,874636.0,0.009290505,2014,SF,24,51.0,1.0,13.2,1.6,4.1,0.402,0.2,0.6,0.367,1.4,3.5,0.408,0.428,0.4,0.5,0.769,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,3.9
Travis Wear,2017,730464.5,0.007371505,2014,SF,24,51.0,1.0,13.2,1.6,4.1,0.402,0.2,0.6,0.367,1.4,3.5,0.408,0.428,0.4,0.5,0.769,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,3.9
Tre Jones,2023,9500000.0,0.070895522,2020,PG,22,53.0,6.0,11.95,1.7,3.5,0.482,0.1,0.4,0.398,1.6,3.1,0.504,0.499,0.75,0.9,0.8375,0.3,1.1,1.4,2.25,0.4,0.05,0.55,0.75,4.25
Tremont Waters,2021,1669178.0,0.014848489,2019,PG,22,11.0,1.0,10.8,1.3,4.5,0.286,0.4,2.2,0.167,0.9,2.3,0.4,0.327,0.7,0.7,1.0,0.0,1.1,1.1,1.5,0.9,0.2,1.4,1.2,3.6
Trendon Watford,2023,2019706.0,0.015072433,2021,SF,21,48.0,10.0,18.1,3.0,5.6,0.532,0.2,0.8,0.237,2.8,4.8,0.581,0.549,1.5,2.0,0.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,2.4,7.6
Trent Forrest,2023,553151.0,0.004127993,2020,PG,23,45.0,3.0,11.45,1.2,2.5,0.4705,0.15,0.7,0.1885,1.05,1.8,0.5775,0.496,0.6,0.7,0.896,0.4,1.2,1.6,1.65,0.4,0.1,0.75,0.7,3.1
Trevelin Queen,2023,2019706.0,0.015072433,2020,SG,24,10.0,0.0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.6,0.9,0.667,0.591,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3
Treveon Graham,2016,543471.0,0.005772824,2015,SG,23,27.0,1.0,7.0,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,0.7,2.1
Treveon Graham,2018,1578979.0,0.015500093,2015,SG,23,27.0,1.0,7.0,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,0.7,2.1
Treveon Graham,2020,1737145.0,0.015916667,2015,SG,25,41.66666667,8.0,14.7,1.333333333,3.5,0.414666667,0.666666667,1.933333333,0.436333333,0.666666667,1.566666667,0.421666667,0.516,0.533333333,0.7,0.726666667,0.533333333,1.433333333,1.933333333,0.7,0.366666667,0.0666666667,0.333333333,1.433333333,3.9
Treveon Graham,2023,2165000.0,0.016156716,2015,SG,25,41.66666667,8.0,14.7,1.333333333,3.5,0.414666667,0.666666667,1.933333333,0.436333333,0.666666667,1.566666667,0.421666667,0.516,0.533333333,0.7,0.726666667,0.533333333,1.433333333,1.933333333,0.7,0.366666667,0.0666666667,0.333333333,1.433333333,3.9
Trevor Ariza,2014,8000001.0,0.105630097,2004,SF,27,61.0,50.5,32.6,4.25,10.5,0.4065,1.275,3.775,0.3335,2.975,6.675,0.44725,0.46675,1.8,2.5,0.7365,0.925,4.325,5.25,2.825,1.6,0.5,1.8,1.95,11.55
