name,start,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,debut,end,salary,birth,target,Pos,G,Pos_PG,Pos_SG,Pos_SF,Pos_PF,Pos_C,contract_period,Annual
Larry Nance Jr.,2023,3.685512367,21.3770318,2.744522968,4.776678445,0.573424029,0.33745583,1.007420495,0.351805654,2.326501766,3.71024735,0.631392226,0.611279152,0.832508834,1.160424028,0.716971732,1.57844523,3.742756183,5.304946997,1.819081272,0.925088339,0.48303887,0.70459364,1.851943463,6.624381626,2015,2024,10790000.0,1993,0.080522388,PF,182.8586572,True,False,False,False,False,2,9
Lauri Markkanen,2021,37.88118812,27.78019802,4.94950495,10.99207921,0.452772277,2.25049505,6.047524752,0.373287129,2.699009901,4.944554455,0.550316832,0.555881188,1.995049505,2.443564356,0.825009901,0.947524752,4.847524752,5.795049505,1.197029703,0.648514851,0.399009901,1.297029703,1.698019802,14.14455446,2017,2024,16867727.0,1997,0.136739854,PF,50.5049505,True,False,False,False,False,4,5
Leandro Barbosa,2016,0.492537313,15.40746269,2.647761194,5.597014925,0.467910448,0.649253731,1.649253731,0.369283582,1.998507463,3.997014925,0.509477612,0.52238806,0.849253731,0.998507463,0.811910448,0.350746269,1.152238806,1.552238806,1.347761194,0.6,0.1,0.750746269,1.452238806,6.744776119,2003,2017,4000000.0,1982,0.042488555,SG,67.01492537,False,False,False,False,True,2,14
Lester Quinones,2023,0.0,9.515555557,1.322222222,3.355555556,0.397533333,0.828888889,2.151111111,0.388177778,0.493333334,1.204444445,0.372466667,0.526822222,0.588888889,0.924444445,0.685911112,0.546666666,1.24,1.704444445,0.911111111,0.217777778,0.082222222,0.642222222,0.986666666,4.062222222,2022,2023,548815.0,2000,0.004095634,SG,37.71111111,False,False,False,False,True,1,2
Lindy Waters III,2022,0.240384615,12.3,1.818269231,4.364423077,0.424625,1.422115385,3.775,0.387336538,0.396153846,0.628846154,0.675875,0.590221154,0.242307692,0.281730769,0.873076923,0.278846154,1.529807692,1.808653846,0.735576923,0.347115385,0.263461538,0.248076923,0.901923077,5.288461538,2021,2023,3144752.0,1997,0.025431661,SG,104.0,False,False,True,False,False,2,2
Lindy Waters III,2023,0.172413793,12.49793103,1.784827586,4.346206897,0.415682759,1.415862069,3.83862069,0.379041379,0.368965517,0.564137931,0.696834483,0.580544828,0.286896552,0.343448276,0.852413793,0.313103448,1.493103448,1.806206896,0.725517241,0.333793104,0.273793103,0.234482759,0.929655172,5.263448276,2021,2024,1481533.0,1997,0.011056216,SG,86.1862069,False,True,False,False,False,2,3
London Perrantes,2019,0.0,4.7,0.1,0.9,0.154,0.0,0.2,0.0,0.1,0.7,0.2,0.154,0.2,0.4,0.6,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,0.5,2017,2019,1445697.0,1994,0.013246262,PG,14.0,False,True,False,False,False,1,3
Lonnie Walker IV,2022,18.40983607,22.30491803,4.139344262,9.813114754,0.423409836,1.672131147,4.717213115,0.35242623,2.49590164,5.09590164,0.488770492,0.509213114,1.290983606,1.571311475,0.803368853,0.251639344,2.115573771,2.344262295,1.610655738,0.552459016,0.3,0.954918033,1.403278688,11.21639344,2018,2022,6479000.0,1998,0.052395779,SG,153.5081967,False,True,False,False,False,1,5
Lonzo Ball,2021,54.46610169,31.96016949,4.819491525,11.73898305,0.408127119,2.672881356,7.23220339,0.376398305,2.046610169,4.553389831,0.460644068,0.523118644,0.793220339,1.2,0.666211864,0.866949153,4.627118644,5.494067797,6.394067797,1.446610169,0.6,2.680508475,1.953389831,13.10508475,2017,2024,20000000.0,1997,0.162131927,PG,59.27118644,False,True,False,False,False,4,5
Lorenzo Brown,2015,3.690909091,14.03090909,1.421818182,3.774545455,0.367381818,0.152727273,1.094545455,0.160109091,1.269090909,2.727272727,0.452127273,0.389072727,0.352727273,0.605454545,0.660363636,0.405454545,1.38,1.785454545,2.390909091,0.763636364,0.152727273,0.810909091,1.227272727,3.396363636,2013,2016,258103.0,1990,0.007294771,PG,27.58181818,False,False,True,False,False,2,3
Lorenzo Brown,2017,0.0,7.6,1.0,3.1,0.32,0.1,1.0,0.125,0.9,2.1,0.412,0.34,0.4,0.5,0.75,0.0,0.9,0.9,1.4,0.4,0.1,1.1,0.5,2.5,2013,2017,29306.0,1990,0.000504577,PG,8.0,False,True,False,False,False,1,5
Lorenzo Brown,2018,0.0,9.9,1.0,2.4,0.412,0.1,0.9,0.167,0.9,1.6,0.545,0.441,0.1,0.1,1.0,0.1,1.0,1.1,0.9,0.4,0.0,0.2,0.5,2.3,2013,2018,1621415.0,1990,0.015916667,PG,14.0,True,False,False,False,False,1,6
Louis King,2020,0.0,6.2,0.8,2.1,0.381,0.4,1.1,0.364,0.4,1.0,0.4,0.476,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.0,2019,2020,1445697.0,1999,0.013246262,SF,10.0,False,True,False,False,False,1,2
Louis King,2023,0.0,13.5,2.583333333,6.083333334,0.368333333,1.333333333,3.583333334,0.33,1.25,2.5,0.425,0.464833333,0.583333333,1.0,0.583333333,0.333333334,1.333333334,1.666666667,1.083333333,0.333333334,0.083333333,0.333333334,1.833333333,7.083333333,2019,2023,2165000.0,1999,0.016156716,SF,10.16666667,False,False,False,True,False,1,5
Luguentz Dort,2022,66.203125,30.165625,4.551171875,11.29960937,0.406414062,2.082421875,5.946484375,0.352789063,2.499609375,5.373046875,0.468105469,0.501289062,2.37890625,3.016015625,0.797121094,1.05078125,2.937890625,4.00859375,1.723046875,0.92890625,0.4328125,1.26796875,2.9546875,13.59414062,2019,2026,16500000.0,1999,0.120352304,SG,173.125,False,False,False,True,False,5,4
Luis Montero,2016,0.0,3.5,0.4,1.6,0.263,0.1,0.8,0.111,0.3,0.8,0.4,0.289,0.3,0.3,0.75,0.0,0.3,0.3,0.1,0.0,0.0,0.3,0.1,1.2,2015,2016,874636.0,1993,0.009290505,SG,12.0,False,False,False,True,False,1,2
Luis Scola,2015,8.957055215,18.78957055,3.448466258,7.346625767,0.468509202,0.049693252,0.149693252,0.196171779,3.398773006,7.196932515,0.474,0.471,1.597546012,2.246625767,0.713588957,1.347852761,4.246625767,5.644785276,1.149079755,0.449079755,0.2,1.250306748,2.198773006,8.494478528,2007,2015,2900000.0,1980,0.041428571,PF,81.50306748,False,False,False,True,False,1,9
Luis Scola,2016,45.04458599,20.98407643,3.603184713,7.9,0.458770701,0.487261146,1.119745223,0.324547771,3.16433121,6.780254777,0.470611465,0.486974522,1.41910828,1.977070064,0.712070064,1.40955414,4.21910828,5.62866242,1.106369427,0.6,0.296815287,1.05477707,2.351592357,9.061146497,2007,2016,5500000.0,1980,0.058421763,PF,78.57961783,False,False,False,False,True,1,10
Luka Garza,2023,1.415929203,8.850442478,2.044247788,3.998230088,0.502442478,0.477876106,1.40619469,0.332681416,1.588495575,2.641592921,0.598548673,0.560743363,1.238053097,1.700884956,0.726230089,1.281415929,1.023893805,2.283185841,0.511504425,0.178761062,0.10619469,0.461946903,1.446017699,5.748672567,2021,2023,127683.0,1998,0.000952858,C,70.87610619,False,False,True,False,False,1,3
Luke Babbitt,2015,13.9,14.49,1.71,3.81,0.4523,1.02,2.31,0.4728,0.62,1.5,0.4224,0.5949,0.29,0.42,0.7122,0.35,1.9,2.25,0.61,0.3,0.26,0.46,1.27,4.76,2010,2016,1163944.0,1989,0.016627771,PF,52.2,False,False,True,False,False,2,6
Luke Babbitt,2017,37.83478261,16.64,2.067826087,4.917391304,0.410173913,1.136521739,2.773043478,0.409913043,0.931304348,2.144347826,0.393382609,0.532886957,0.445217391,0.567826087,0.752208696,0.322608696,2.186086957,2.508695652,0.745217391,0.259130435,0.159130435,0.440869565,1.78173913,5.699130435,2010,2017,1974159.0,1989,0.019922285,SF,59.4173913,False,False,True,False,False,1,8
Luke Kennard,2021,19.46153846,23.69230769,3.807692308,8.323076923,0.465538462,1.907692308,4.492307692,0.431538462,1.9,3.830769231,0.504846154,0.581923077,1.015384615,1.176923077,0.855615385,0.230769231,2.576923077,2.876923077,2.438461538,0.4,0.130769231,1.015384615,1.676923077,10.60769231,2017,2024,14000000.0,1996,0.113492349,SG,52.23076923,False,False,True,False,False,4,5
Luke Kornet,2018,1.0,16.3,2.5,6.3,0.392,1.4,4.0,0.354,1.1,2.3,0.457,0.504,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,2017,2018,1619260.0,1995,0.015895513,PF,20.0,False,False,True,False,False,1,2
Luke Kornet,2019,12.84848485,16.78787879,2.360606061,6.23030303,0.382242424,1.46969697,4.139393939,0.360272727,0.890909091,2.090909091,0.424939394,0.502606061,0.678787879,0.878787879,0.796,0.6,2.421212121,2.990909091,1.23030303,0.509090909,0.86969697,0.53030303,1.051515152,6.909090909,2017,2020,2250000.0,1995,0.020615723,PF,38.12121212,False,False,True,False,False,2,3
Luke Kornet,2021,6.142857143,12.78163266,1.729591837,3.985714286,0.430234694,0.646938776,2.309183673,0.266316327,1.082653061,1.676530612,0.680693878,0.509693877,0.296938776,0.415306123,0.578612245,0.520408163,1.712244898,2.232653061,0.825510204,0.186734694,0.896938776,0.278571428,0.956122449,4.353061225,2017,2021,802080.3333,1995,0.015916665,C,52.44897959,False,False,False,True,False,1,5
Luke Kornet,2022,2.40625,12.01517858,1.645089286,2.821875,0.583977678,0.138392857,0.630357143,0.422794643,1.478571429,2.186160714,0.685857143,0.608897321,0.452232143,0.547321428,0.732736607,1.151785714,1.763392858,2.911160714,0.854464286,0.237053571,0.805357143,0.265178571,0.965625,3.870982143,2017,2023,2273291.0,1995,0.018384141,C-PF,134.3214286,False,False,False,True,False,2,6
Luol Deng,2016,72.50684932,32.99178082,4.846575342,10.49452055,0.46190411,1.150684932,3.302739726,0.349424658,3.695890411,7.24109589,0.513,0.515972603,2.345205479,3.043835616,0.757958904,1.450684932,4.154794521,5.605479452,1.9,0.950684932,0.350684932,1.297260274,1.550684932,13.13835616,2004,2019,18000000.0,1985,0.182985717,SF,73.01369863,False,False,False,True,False,4,13
Luol Deng,2018,48.15789474,26.26315789,2.866666667,7.501754386,0.388982456,0.884210526,2.849122807,0.303578947,1.98245614,4.554385965,0.437122807,0.447929825,0.785964912,1.080701754,0.717192982,1.080701754,4.028070175,5.207017544,1.294736842,0.901754386,0.392982456,0.803508772,1.080701754,7.501754386,2004,2018,2393887.0,1985,0.023499661,SF,55.03508772,False,False,False,False,False,1,15
Mac McClung,2022,0.0,15.16666667,2.5,5.333333333,0.55,1.0,2.833333333,0.287833333,1.5,2.5,0.657666667,0.627666667,0.833333333,1.166666667,0.7,0.5,2.166666667,2.666666667,1.833333333,0.333333333,0.333333333,1.5,2.166666667,6.833333333,2021,2022,1637966.0,1999,0.013246258,SG-PG,6.0,False,False,True,False,False,1,2
Mac McClung,2023,0.0,16.5,3.0,6.5,0.525,1.25,3.5,0.306875,1.75,3.0,0.63225,0.60825,1.0,1.5,0.675,0.75,2.5,3.25,2.5,0.25,0.25,1.5,2.0,8.25,2021,2023,2019706.0,1999,0.015072433,SG-PG,5.0,False,False,True,False,False,1,3
Malcolm Brogdon,2023,10.86602871,27.79569378,5.614354067,11.95933014,0.469588516,1.949760766,4.668421053,0.415291866,3.647368421,7.290909091,0.501674641,0.551722488,2.675598086,3.083253588,0.85807177,0.670334928,3.610047847,4.280382775,4.414832536,0.717224881,0.298564593,1.603349282,1.650239234,15.77272727,2016,2024,22500000.0,1992,0.167910448,PG,117.9569378,False,False,False,False,True,2,8
Malcolm Hill,2023,0.0,9.231250003,1.104166667,2.3375,0.470104167,0.58125,1.616666667,0.3574375,0.522916666,0.6875,0.753020834,0.595041667,0.452083334,0.558333333,0.606958334,0.48125,1.154166667,1.5625,0.310416667,0.30625,0.13125,0.145833334,1.066666666,3.202083333,2017,2023,906688.5,1995,0.013446037,SF-SG,39.04166667,False,False,False,False,True,1,7
Malcolm Miller,2018,4.0,8.4,0.9,1.9,0.464,0.5,1.4,0.381,0.3,0.5,0.714,0.607,0.3,0.3,1.0,0.3,0.7,1.0,0.2,0.1,0.1,0.3,0.7,2.5,2015,2018,1186104.0,1993,0.013246257,SF,15.0,False,False,False,False,True,1,4
Malcolm Miller,2020,0.736842105,6.036842105,0.584210526,1.421052632,0.416368421,0.484210526,1.142105263,0.393473684,0.1,0.352631579,0.473368421,0.568578947,0.152631579,0.326315789,0.473684211,0.1,0.473684211,0.573684211,0.321052632,0.173684211,0.1,0.1,0.573684211,1.878947368,2015,2020,1678854.0,1993,0.015382573,SF,23.26315789,False,True,False,False,False,1,6
Malik Beasley,2020,12.69109948,22.50680628,4.205759162,9.436125655,0.441497382,1.952356021,4.998429319,0.390712042,2.231937173,4.437696335,0.49965445,0.545246073,0.866492147,1.02460733,0.836471204,0.342931937,2.226701571,2.619371728,1.308900524,0.714136126,0.1,0.887958115,1.393717277,11.23036649,2016,2023,15000000.0,1996,0.130355813,SG,97.70157068,False,True,False,False,False,4,5
Malik Beasley,2023,29.12240664,26.31493776,4.43340249,11.05580913,0.402116183,2.902489627,7.92033195,0.369481328,1.514522822,3.118257261,0.483412863,0.53466805,0.562863071,0.734439834,0.76810166,0.412033195,3.007261411,3.435684647,1.496887967,0.734439834,0.10560166,0.946887967,1.393983403,12.3593361,2016,2025,4604924.5,1995,0.046931408,SG,266.8962656,False,True,False,False,False,3,8
Malik Fitts,2021,0.0,3.7,0.3,1.0,0.333,0.3,0.7,0.5,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2020,2021,829824.3333,1997,0.013246259,PF,3.0,False,False,False,False,True,1,2
Malik Monk,2021,0.567010309,21.12680412,3.986597938,9.159793814,0.434,1.489690722,4.262886598,0.334659794,2.496907216,4.896907216,0.511257732,0.513917526,1.456701031,1.756701031,0.81956701,0.413402062,2.270103093,2.683505155,2.1,0.5,0.213402062,1.356701031,1.213402062,10.90618557,2017,2021,1789256.0,1998,0.015916665,SG,49.37113402,False,False,True,False,False,1,5
Malik Monk,2022,10.53183521,24.72846442,4.906367041,10.91123596,0.451565543,2.083520599,5.528089888,0.37228839,2.880149813,5.411985019,0.533303371,0.546464419,1.901123596,2.228089888,0.835052435,0.412734083,2.491385767,2.877153558,3.655805243,0.641198502,0.35093633,1.774157304,1.740074907,13.81460674,2017,2023,9709025.0,1998,0.078517043,SG,196.2134831,False,False,True,False,False,2,6
Mamadi Diakite,2021,1.0,10.1,1.1,2.9,0.4,0.1,0.6,0.125,1.1,2.3,0.469,0.413,0.8,1.0,0.786,0.6,1.9,2.4,0.6,0.5,0.4,0.2,1.1,3.1,2020,2021,1124051.0,1995,0.019922287,PF,14.0,False,False,True,False,False,1,2
Mamadi Diakite,2022,1.590163935,9.080327869,1.186885246,2.459016393,0.483245901,0.131147541,0.618032787,0.148786885,1.078688525,1.840983606,0.563819672,0.51147541,0.459016394,0.632786885,0.755606557,0.593442623,1.57704918,2.147540984,0.38852459,0.306557377,0.419672131,0.367213115,1.27704918,2.959016394,2020,2022,1836090.0,1997,0.01484849,PF,39.42622951,False,False,True,False,False,1,3
Mamadi Diakite,2023,1.84057971,8.528985507,1.176811594,2.318840579,0.499101449,0.191304348,0.743478261,0.212347826,0.985507247,1.575362319,0.590130435,0.543739131,0.275362319,0.388405797,0.827362319,0.530434783,1.327536232,1.857971015,0.349275362,0.233333333,0.417391304,0.443478261,1.288405797,2.815942029,2020,2023,1122422.667,1997,0.015614582,PF,39.02898551,False,False,True,False,False,1,4
Marc Gasol,2015,71.72857143,33.28428571,6.162857143,12.73642857,0.48515,0.0,0.2,0.178528571,6.162857143,12.53642857,0.490307143,0.486728571,3.794285714,4.852142857,0.783621429,1.4,6.147142857,7.547142857,3.715714286,0.942142857,1.473571429,2.073571429,2.557857143,16.22,2008,2019,22642350.0,1985,0.248063982,C,71.72857143,False,False,True,False,False,5,8
Marc Gasol,2020,53.87623762,29.8430693,4.424752475,9.985643567,0.444564356,1.274752475,3.468811882,0.372975247,3.201980198,6.577722772,0.483326733,0.511485149,2.066831683,2.745544554,0.754272278,0.948019802,6.598019802,7.567821782,4.174752475,1.008910891,1.056930693,1.822772277,2.748019802,12.24306931,2008,2021,2628872.0,1985,0.024087154,C,133.1683168,False,False,True,False,False,2,13
Marcelo Huertas,2016,0.0,16.4,1.8,4.3,0.422,0.3,1.2,0.262,1.5,3.2,0.479,0.457,0.5,0.5,0.931,0.3,1.4,1.7,3.4,0.5,0.1,1.5,1.4,4.5,2015,2017,1533800.0,1983,0.016292236,PG,53.0,False,False,True,False,False,2,2
Marco Belinelli,2015,18.01408451,23.97746479,3.763380282,8.21971831,0.457929577,1.512676056,3.7,0.405549296,2.250704225,4.51971831,0.501422535,0.549366197,1.4,1.6,0.84743662,0.287323944,2.381690141,2.669014085,1.894366197,0.556338028,0.056338028,1.112676056,1.512676056,10.43943662,2007,2017,6333333.0,1986,0.077168481,SF,72.14084507,False,False,True,False,False,3,9
Marco Belinelli,2017,3.352112676,24.28732394,3.6,8.778873239,0.408408451,1.352112676,4.087323944,0.334140845,2.247887324,4.73943662,0.472676056,0.485661972,1.856338028,2.156338028,0.864267606,0.152112676,1.912676056,2.064788732,1.952112676,0.552112676,0.052112676,1.043661972,1.247887324,10.35633803,2007,2017,776217.0,1986,0.007833217,SG,71.12676056,False,False,False,False,True,1,11
Marco Belinelli,2018,1.025641026,24.22222222,4.005128205,9.17008547,0.436777778,1.731623932,4.577777778,0.371470085,2.32991453,4.58034188,0.502290598,0.529846154,1.907692308,2.105128205,0.902931624,0.256410256,1.811965812,2.046153846,1.917948718,0.747008547,0.158119658,1.084615385,1.148717949,11.61794872,2007,2019,6000000.0,1986,0.058899174,SG,132.8034188,False,False,False,False,True,2,12
Marcus Georges-Hunt,2017,0.0,9.6,0.4,1.4,0.286,0.2,0.4,0.5,0.2,1.0,0.2,0.357,1.8,2.0,0.9,0.2,1.6,1.8,0.6,0.2,0.0,0.4,1.0,2.8,2016,2017,1312611.0,1994,0.013246254,SG,5.0,True,False,False,False,False,1,2
Marcus Georges-Hunt,2018,0.0,5.757446809,0.489361702,1.131914894,0.421829787,0.110638298,0.4,0.291787234,0.378723404,0.821276596,0.481489362,0.466021277,0.459574468,0.659574468,0.648893617,0.2,0.34893617,0.54893617,0.242553191,0.110638298,0.0,0.131914894,0.821276596,1.54893617,2016,2018,1512601.0,1994,0.014848492,SG,38.06382979,False,True,False,False,False,1,3
Marcus Smart,2018,18.72180451,30.19699248,3.440601504,9.5,0.36224812,1.281203008,4.362406015,0.290308271,2.159398496,5.137593985,0.423654135,0.429308271,2.27518797,2.915789474,0.778300752,0.918796992,2.818796992,3.737593985,4.681203008,1.478195489,0.4,2.162406015,2.440601504,10.43759398,2014,2021,12999975.0,1994,0.121818044,SG,68.84962406,False,False,True,False,False,4,5
Marcus Smart,2022,56.61,32.183,4.2595,10.339,0.413485,1.849,5.6045,0.330485,2.4105,4.7585,0.511905,0.50297,2.005,2.563,0.775445,0.679,2.756,3.4045,5.814,1.631,0.3785,2.2725,2.5645,12.397,2014,2025,19121999.0,1994,0.143180534,PG,127.04,False,False,True,False,False,4,9
Marcus Thornton,2015,13.19166667,20.5175,3.267916667,8.2,0.3970625,1.335416666,3.840416667,0.353241666,1.897083333,4.370416666,0.437725,0.47845,1.15125,1.41375,0.810833334,0.665416666,1.708333333,2.382083334,0.965416667,0.71,0.161666666,0.7825,1.225833333,9.024583333,2009,2015,718445.5,1987,0.016939771,SG,124.8,False,False,True,False,False,1,7
Marcus Thornton,2016,3.660550459,16.78165137,3.256422018,8.14587156,0.400357798,1.33119266,3.793119266,0.351077982,1.90733945,4.359174312,0.44669266,0.480678899,1.049082569,1.240366973,0.836940367,0.566972477,1.598165138,2.171559633,1.128899083,0.683027523,0.113761468,0.733486238,1.191284404,8.889908257,2009,2016,1315448.0,1987,0.013972871,SG,110.5504587,False,False,False,True,False,1,8
Mario Hezonja,2019,27.38345865,21.53308271,3.469172932,8.112781955,0.428917293,0.981954887,3.163909774,0.310398496,2.487218045,5.005263158,0.50337594,0.489706767,1.27443609,1.661654135,0.794578947,0.5,3.37443609,3.87443609,1.443609023,1.056390977,0.269172932,1.27443609,1.843609023,9.25112782,2015,2020,1857078.0,1995,0.017015558,SF,67.58646617,False,True,False,False,False,2,5
Markel Brown,2016,15.91743119,16.14495413,1.827522936,4.898165138,0.380201835,0.513761468,1.741284404,0.293302752,1.356880734,3.156880734,0.426183486,0.431009174,1.056880734,1.370642202,0.785183486,0.356880734,1.729357798,2.129357798,1.198165138,0.643119266,0.243119266,0.770642202,1.370642202,5.339449541,2014,2016,980431.0,1992,0.010414274,SG,55.53211009,False,True,False,False,False,1,3
Markel Brown,2017,6.0,15.8,2.0,5.2,0.394,0.6,2.0,0.314,1.4,3.2,0.443,0.453,1.1,1.5,0.755,0.4,1.6,2.0,1.5,0.6,0.2,0.9,1.5,5.9,2014,2017,1471382.0,1992,0.014848496,SG,62.0,False,True,False,False,False,1,4
Markel Brown,2019,0.0,7.8,0.5,1.8,0.286,0.3,1.3,0.2,0.3,0.5,0.5,0.357,0.0,0.0,0.0,0.3,1.0,1.3,0.5,0.0,0.0,0.5,1.5,1.3,2014,2019,1678854.0,1992,0.015382573,SG,4.0,False,True,False,False,False,1,6
Markelle Fultz,2021,54.8,27.62,5.01,10.93,0.4579,0.5,1.91,0.2653,4.51,9.02,0.4983,0.4805,1.65,2.22,0.7465,0.6,2.68,3.28,5.13,1.27,0.21,2.03,2.03,12.18,2017,2023,16666667.0,1998,0.141201657,PG,65.6,False,True,False,False,False,3,5
